battery_id,run_id,seed,scenario,total_rounds,mission_end,arrival_delay,grid_sharing,grid_permanent,winner,score1,score2,score_gap,ice1_kg,ice2_kg,ap1,ap2,vio1,vio2,dep_blocked1,dep_blocked2,strand_risk1,strand_risk2,stranded1,stranded2,unpow_hab1,unpow_hab2,offers,joins,decouples,shared_days,contested_days,craters_depleted,duration_days,extracted_kg,extracted_pct,rovers1,rovers2,habitats1,habitats2,reactors1,reactors2,governance,strand_pen_days1,strand_pen_days2,rescues1,rescues2,strand_night,strand_far,strand_other,reserve1_kg,reserve2_kg
grid_off,grid_off_94,1593536028,standard,12,fixed,5,0,0,1,-758.0,-4780.9,4022.9,830.0,309.1,59,61,97,241,2,0,2,1,0,1,16,4,0,0,0,0,0,0,84,1219.1,3.72,3,2,3,1,0,0,,0,4,0,1,0,1,0,0.0,0.0
grid_off,grid_off_95,1593546001,standard,12,fixed,5,0,0,2,811.0,1995.0,-1184.0,460.0,150.0,79,125,30,0,2,0,0,2,0,0,28,10,0,0,0,0,0,0,84,610.0,1.86,3,2,4,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_96,1593555974,standard,12,fixed,5,0,0,1,1978.1,928.0,1050.1,309.1,620.0,125,76,8,31,0,4,0,0,1,0,0,19,0,0,0,0,0,0,84,929.1,2.84,2,4,1,4,0,0,,3,0,0,0,1,0,0,0.0,0.0
grid_off,grid_off_97,1593565947,standard,12,fixed,5,0,0,1,2042.8,2041.8,0.9,137.8,136.8,127,127,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,84,274.6,0.84,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_98,1593575920,standard,12,fixed,5,0,0,2,811.0,2008.1,-1197.1,610.0,133.1,69,125,30,0,4,0,0,0,0,0,28,0,0,0,0,0,0,0,84,743.1,2.27,3,2,4,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_99,1593585893,standard,12,fixed,5,0,0,2,1158.0,1875.0,-717.0,770.0,0.0,79,125,30,0,40,0,0,1,0,0,29,0,0,0,0,0,0,0,84,850.0,2.60,3,2,4,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_100,1593595866,standard,12,fixed,5,0,0,0,-825.0,-825.0,0.0,0.0,0.0,127,127,111,111,0,0,4,4,0,0,10,10,0,0,0,0,1,0,84,300.0,0.92,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_101,1593605839,standard,12,fixed,5,0,0,1,-120.4,-4933.9,4813.6,139.6,309.1,173,45,119,238,0,0,3,10,0,1,0,0,0,0,0,0,0,0,84,768.7,2.35,3,2,1,1,0,0,,0,4,0,1,0,0,1,0.0,0.0
grid_off,grid_off_102,1593615812,standard,12,fixed,5,0,0,1,-775.0,-3119.9,2344.9,610.0,389.1,49,55,83,173,0,0,4,0,0,0,15,3,0,0,0,0,0,0,84,999.1,3.05,3,2,2,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_103,1593625785,standard,12,fixed,5,0,0,2,-5654.5,-2824.0,-2830.5,309.5,230.0,47,39,268,149,0,7,5,4,0,1,3,10,0,0,0,0,0,0,84,859.5,2.63,2,3,1,1,0,0,,0,2,0,0,1,0,0,0.0,0.0
grid_off,grid_off_104,1593635758,standard,12,fixed,5,0,0,2,-540.9,1419.2,-1960.1,469.1,299.2,61,191,77,73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,84,928.2,2.84,2,3,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_105,1593645731,standard,12,fixed,5,0,0,1,2024.7,699.0,1325.7,146.7,840.0,127,44,0,30,0,0,1,0,0,0,9,17,0,0,0,0,0,0,84,986.7,3.01,2,3,1,2,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_106,1593655704,standard,12,fixed,5,0,0,2,-5179.9,257.0,-5436.9,309.1,230.0,47,199,249,120,0,0,7,4,0,0,3,11,0,0,0,0,0,0,84,769.1,2.35,2,3,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_107,1593665677,standard,12,fixed,5,0,0,2,-5654.9,-2824.0,-2830.9,309.1,230.0,47,39,268,149,0,7,5,6,0,1,3,10,0,0,0,0,0,0,84,859.1,2.62,2,3,1,1,0,0,,0,2,0,0,1,0,0,0.0,0.0
grid_off,grid_off_108,1593675650,standard,12,fixed,5,0,0,2,805.1,2204.1,-1399.0,389.1,299.1,55,127,16,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,84,688.1,2.10,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_109,1593685623,standard,12,fixed,5,0,0,2,1079.1,2038.1,-959.0,389.1,133.1,61,127,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,522.1,1.59,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_110,1593695596,standard,12,fixed,5,0,0,2,639.0,2017.4,-1378.4,690.0,112.4,49,127,30,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,84,802.4,2.45,3,2,2,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_111,1593705569,standard,12,fixed,5,0,0,2,1905.0,2017.4,-112.4,0.0,112.4,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,112.4,0.34,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_112,1593715542,standard,12,fixed,5,0,0,2,-4060.9,-350.0,-3710.9,309.1,230.0,61,139,213,110,0,0,0,0,0,0,0,10,0,0,0,0,0,0,84,849.1,2.59,2,3,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_113,1593725515,standard,12,fixed,5,0,0,2,2038.1,2054.5,-16.5,133.1,149.5,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,282.6,0.86,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_114,1593735488,standard,12,fixed,5,0,0,2,510.5,1950.0,-1439.5,389.5,0.0,47,127,23,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,84,539.5,1.65,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_115,1593745461,standard,12,fixed,5,0,0,2,775.0,2053.6,-1278.6,910.0,148.6,44,127,30,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,84,1058.6,3.23,3,2,2,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_116,1593755434,standard,12,fixed,5,0,0,1,2020.2,375.0,1645.2,115.2,390.0,127,43,0,30,0,75,1,0,0,0,0,10,0,0,0,0,0,0,84,745.2,2.28,2,3,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_117,1593765407,standard,12,fixed,5,0,0,2,-4568.9,-4360.0,-208.9,141.1,310.0,203,123,315,264,0,2,53,3,1,0,0,10,0,0,0,0,1,0,84,921.1,2.81,3,3,1,1,0,0,,0,0,0,0,1,0,0,0.0,0.0
grid_off,grid_off_118,1593775380,standard,12,fixed,5,0,0,2,2013.9,2024.7,-10.8,198.9,146.7,159,127,26,0,0,0,26,1,0,0,0,9,0,0,0,0,0,0,84,505.6,1.54,3,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_119,1593785353,standard,12,fixed,5,0,0,2,415.1,2025.0,-1609.9,309.1,150.0,45,127,24,0,1,0,1,3,0,0,3,10,0,0,0,0,0,0,84,539.1,1.65,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_120,1593795326,standard,12,fixed,5,0,0,1,-795.5,-796.2,0.7,0.0,0.0,127,127,111,111,0,0,4,4,0,0,0,0,0,0,0,0,1,0,84,296.7,0.91,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_121,1593805299,standard,12,fixed,5,0,0,1,2054.5,510.5,1544.0,149.5,389.5,127,47,0,23,0,0,0,0,0,0,0,3,0,0,0,0,0,0,84,539.1,1.65,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_122,1593815272,standard,12,fixed,5,0,0,1,2023.0,415.1,1607.9,118.0,309.1,127,45,0,24,0,1,0,1,0,0,0,3,0,0,0,0,0,0,84,507.1,1.55,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_123,1593825245,standard,12,fixed,5,0,0,1,1994.7,808.0,1186.7,146.7,610.0,125,69,0,30,0,4,1,0,0,0,9,29,0,0,0,0,0,0,84,756.7,2.31,2,3,1,4,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_124,1593835218,standard,12,fixed,5,0,0,2,2021.6,2053.6,-32.0,116.6,148.6,127,127,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84,265.2,0.81,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_125,1593845191,standard,12,fixed,5,0,0,2,-4768.3,-3791.0,-977.3,146.7,910.0,171,49,304,216,0,0,0,7,0,0,0,12,0,0,0,0,1,0,84,1296.7,3.96,3,3,1,2,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_126,1593855164,standard,12,fixed,5,0,0,1,2054.5,2021.6,32.9,149.5,116.6,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,266.1,0.81,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_127,1593865137,standard,12,fixed,5,0,0,2,822.0,2054.1,-1232.1,620.0,149.1,59,127,30,0,63,0,0,1,0,0,16,0,0,0,0,0,0,0,84,999.1,3.05,3,2,3,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_128,1593875110,standard,12,fixed,5,0,0,2,-4763.0,-4698.5,-64.5,610.0,141.5,69,191,255,313,1,0,9,6,0,0,11,0,0,0,0,0,0,0,84,991.5,3.03,3,3,2,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_129,1593885083,standard,12,fixed,5,0,0,2,764.1,2020.2,-1256.1,309.1,115.2,61,127,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84,504.2,1.54,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_130,1593895056,standard,12,fixed,5,0,0,1,-1458.0,-5929.9,4471.9,540.0,309.1,69,47,120,279,0,0,17,6,0,0,11,3,0,0,0,0,0,0,84,929.1,2.84,3,2,2,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_131,1593905029,standard,12,fixed,5,0,0,2,150.0,1905.0,-1755.0,230.0,0.0,39,127,30,0,67,0,0,1,0,0,10,0,0,0,0,0,0,0,84,460.0,1.40,3,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_132,1593915002,standard,12,fixed,5,0,0,1,2054.5,510.5,1544.0,149.5,389.5,127,47,0,23,0,0,0,0,0,0,0,3,0,0,0,0,0,0,84,539.1,1.65,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_133,1593924975,standard,12,fixed,5,0,0,1,2021.6,860.0,1161.6,116.6,620.0,127,68,0,30,0,19,0,0,0,0,0,10,0,0,0,0,0,0,84,736.6,2.25,2,4,1,3,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_134,1593934948,standard,12,fixed,5,0,0,1,2041.8,2025.0,16.8,136.8,150.0,127,127,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,84,286.8,0.88,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_135,1593944921,standard,12,fixed,5,0,0,1,2021.6,230.0,1791.6,116.6,310.0,127,39,0,30,0,67,0,0,0,0,0,10,0,0,0,0,0,0,84,656.6,2.01,2,3,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_136,1593954894,standard,12,fixed,5,0,0,2,1048.0,1875.0,-827.0,700.0,0.0,79,125,30,0,4,0,0,1,0,0,29,0,0,0,0,0,0,0,84,700.0,2.14,3,2,4,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_137,1593964867,standard,12,fixed,5,0,0,1,2025.0,455.0,1570.0,150.0,460.0,127,49,0,30,0,44,2,0,0,0,10,10,0,0,0,0,0,0,84,690.0,2.11,2,3,1,2,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_138,1593974840,standard,12,fixed,5,0,0,1,2054.5,2017.4,37.2,149.5,112.4,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,261.9,0.80,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_139,1593984813,standard,12,fixed,5,0,0,1,2041.8,805.1,1236.8,136.8,389.1,127,55,0,16,0,0,0,1,0,0,0,3,0,0,0,0,0,0,84,525.9,1.61,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_140,1593994786,standard,12,fixed,5,0,0,1,-2148.0,-5355.0,3207.0,150.0,0.0,32,125,111,291,0,0,4,4,0,0,1,10,0,0,0,0,1,0,84,300.0,0.92,3,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_141,1594004759,standard,12,fixed,5,0,0,1,2054.5,2025.0,29.5,149.5,150.0,127,127,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,84,299.5,0.91,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_142,1594014732,standard,12,fixed,5,0,0,2,1905.0,2053.6,-148.6,0.0,148.6,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,148.6,0.45,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_143,1594024705,standard,12,fixed,5,0,0,2,1098.0,1993.0,-895.0,690.0,118.0,81,125,30,0,2,0,0,0,0,0,19,0,0,0,0,0,0,0,84,808.0,2.47,4,2,4,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_144,1594034678,standard,12,fixed,5,0,0,1,1905.0,510.5,1394.5,0.0,389.5,127,47,0,23,0,0,0,0,0,0,0,3,0,0,0,0,0,0,84,389.5,1.19,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_145,1594044651,standard,12,fixed,5,0,0,1,150.0,-5179.5,5329.5,230.0,309.5,189,47,120,249,0,0,8,6,0,0,10,3,0,0,0,0,0,0,84,849.5,2.59,3,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_146,1594054624,standard,12,fixed,5,0,0,0,-795.0,-795.0,0.0,0.0,0.0,127,127,111,111,0,0,4,4,0,0,0,0,0,0,0,0,1,0,84,300.0,0.92,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_147,1594064597,standard,12,fixed,5,0,0,1,2042.8,470.1,1572.7,137.8,309.1,127,47,0,23,0,0,1,1,0,0,0,3,0,0,0,0,0,0,84,526.8,1.61,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_148,1594074570,standard,12,fixed,5,0,0,1,-4936.0,-5103.5,167.5,690.0,141.5,49,171,253,317,0,0,0,0,0,0,12,0,0,0,0,0,0,0,84,1061.5,3.24,3,3,2,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_149,1594084543,standard,12,fixed,5,0,0,1,295.6,-4979.9,5275.5,140.6,309.1,201,47,119,241,0,0,10,7,0,0,0,3,0,0,0,0,0,0,84,759.6,2.32,3,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_150,1594094516,standard,12,fixed,5,0,0,2,-5425.4,-4147.0,-1278.4,139.6,610.0,171,109,330,254,0,3,0,4,0,0,0,14,0,0,0,0,0,0,84,989.6,3.02,3,3,1,4,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_151,1594104489,standard,12,fixed,5,0,0,1,1846.7,1595.5,251.2,226.7,469.5,173,73,42,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,84,926.2,2.83,3,3,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_152,1594114462,standard,12,fixed,5,0,0,2,2020.2,2023.0,-2.8,115.2,118.0,127,127,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,84,233.2,0.71,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_153,1594124435,standard,12,fixed,5,0,0,0,1950.0,1950.0,0.0,0.0,0.0,127,127,0,0,0,0,4,4,0,0,10,10,0,0,0,0,1,0,84,300.0,0.92,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_154,1594134408,standard,12,fixed,5,0,0,2,-6474.8,-2179.0,-4295.8,387.2,310.0,61,45,312,130,1,15,1,1,1,1,3,10,0,0,0,0,0,0,84,1017.2,3.11,2,3,1,1,0,0,,4,2,1,0,2,0,0,0.0,0.0
grid_off,grid_off_155,1594144381,standard,12,fixed,5,0,0,2,740.0,1990.2,-1250.2,380.0,115.2,84,125,30,0,0,0,0,1,0,0,50,0,0,0,0,0,0,0,84,495.2,1.51,3,2,6,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_156,1594154354,standard,12,fixed,5,0,0,1,2054.5,2020.2,34.4,149.5,115.2,127,127,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84,264.7,0.81,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_157,1594164327,standard,12,fixed,5,0,0,1,2146.7,1905.0,241.7,226.7,0.0,171,127,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84,386.7,1.18,3,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_158,1594174300,standard,12,fixed,5,0,0,2,1000.0,1995.0,-995.0,610.0,150.0,78,125,30,0,7,0,0,3,0,0,10,10,0,0,0,0,0,0,84,760.0,2.32,4,2,3,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_159,1594184273,standard,12,fixed,5,0,0,2,-828.0,-825.0,-3.0,0.0,0.0,127,127,111,111,0,0,4,4,0,0,11,10,0,0,0,0,1,0,84,300.0,0.92,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_160,1594194246,standard,12,fixed,5,0,0,1,2024.7,470.1,1554.6,146.7,309.1,127,47,0,23,0,1,2,0,0,0,9,3,0,0,0,0,0,0,84,535.8,1.64,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_161,1594204219,standard,12,fixed,5,0,0,1,2023.0,805.5,1217.5,118.0,389.5,127,55,0,16,0,0,0,0,0,0,0,3,0,0,0,0,0,0,84,507.5,1.55,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_162,1594214192,standard,12,fixed,5,0,0,2,639.0,2020.2,-1381.2,540.0,115.2,59,127,30,0,5,0,0,2,0,0,12,0,0,0,0,0,0,0,84,655.2,2.00,3,2,3,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_163,1594224165,standard,12,fixed,5,0,0,1,2039.5,2017.4,22.1,134.5,112.4,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,246.8,0.75,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_164,1594234138,standard,12,fixed,5,0,0,1,2089.6,2054.5,35.1,209.6,149.5,171,127,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,439.2,1.34,3,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_165,1594244111,standard,12,fixed,5,0,0,1,2053.6,345.0,1708.6,148.6,310.0,127,49,0,30,0,47,2,0,0,0,0,10,0,0,0,0,0,0,84,618.6,1.89,2,3,1,2,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_166,1594254084,standard,12,fixed,5,0,0,1,2053.6,470.5,1583.1,148.6,309.5,127,47,0,23,0,0,0,0,0,0,0,3,0,0,0,0,0,0,84,538.1,1.64,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_167,1594264057,standard,12,fixed,5,0,0,1,1950.0,1947.0,3.0,0.0,0.0,127,127,0,0,0,0,4,4,0,0,10,11,0,0,0,0,1,0,84,300.0,0.92,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_168,1594274030,standard,12,fixed,5,0,0,1,-5765.5,-5765.9,0.5,229.5,229.1,32,32,259,259,0,0,0,0,0,0,0,0,0,0,0,0,3,0,84,458.6,1.40,3,3,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_169,1594284003,standard,12,fixed,5,0,0,2,2025.0,2211.5,-186.5,150.0,291.5,127,171,0,29,0,0,3,0,0,0,10,0,0,0,0,0,0,0,84,601.5,1.84,2,3,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_170,1594293976,standard,12,fixed,5,0,0,1,-123.9,-4354.9,4231.0,141.1,309.1,173,45,119,215,0,0,1,10,0,1,0,0,0,0,0,0,0,0,84,760.1,2.32,3,2,1,1,0,0,,0,2,0,0,1,0,0,0.0,0.0
grid_off,grid_off_171,1594303949,standard,12,fixed,5,0,0,2,585.0,1905.0,-1320.0,630.0,0.0,49,127,30,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,84,630.0,1.92,3,2,2,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_172,1594313922,standard,12,fixed,5,0,0,1,1994.7,881.0,1113.7,146.7,530.0,125,79,0,30,0,4,1,0,0,0,9,28,0,0,0,0,0,0,84,676.7,2.07,2,3,1,4,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_173,1594323895,standard,12,fixed,5,0,0,1,-2275.1,-2968.8,693.7,118.9,146.2,191,171,212,232,0,0,37,0,16,0,0,0,0,0,0,0,1,0,84,735.2,2.25,3,3,1,1,0,0,,37,0,1,0,1,0,15,0.0,0.0
grid_off,grid_off_174,1594333868,standard,12,fixed,5,0,0,2,2020.2,2186.7,-166.5,115.2,226.7,127,171,0,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,84,581.9,1.78,2,3,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_175,1594343841,standard,12,fixed,5,0,0,2,465.0,1250.5,-785.5,470.0,389.5,49,83,30,18,44,0,0,0,0,0,10,3,0,0,0,0,0,0,84,1089.5,3.33,3,3,2,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_176,1594353814,standard,12,fixed,5,0,0,1,2201.7,2038.1,163.6,226.7,133.1,173,127,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,519.8,1.59,3,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_177,1594363787,standard,12,fixed,5,0,0,2,469.0,1987.7,-1518.7,610.0,114.7,44,125,30,0,0,0,0,3,0,1,17,0,0,0,0,0,0,0,84,724.7,2.21,3,2,2,1,0,0,,0,1,0,0,0,0,1,0.0,0.0
grid_off,grid_off_178,1594373760,standard,12,fixed,5,0,0,2,-807.5,-804.5,-3.1,0.0,0.0,127,127,111,111,0,0,4,4,0,0,3,3,0,0,0,0,1,0,84,292.0,0.89,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_179,1594383733,standard,12,fixed,5,0,0,0,1950.0,1950.0,0.0,0.0,0.0,127,127,0,0,0,0,4,4,0,0,10,10,0,0,0,0,1,0,84,300.0,0.92,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_180,1594393706,standard,12,fixed,5,0,0,2,470.1,2038.1,-1568.0,309.1,133.1,47,127,23,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,84,522.1,1.59,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_181,1594403679,standard,12,fixed,5,0,0,1,-796.2,-807.5,11.4,0.0,0.0,127,127,111,111,0,0,4,4,0,0,0,3,0,0,0,0,1,0,84,290.6,0.89,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_182,1594413652,standard,12,fixed,5,0,0,1,2053.6,470.5,1583.1,148.6,309.5,127,47,0,23,0,0,0,0,0,0,0,3,0,0,0,0,0,0,84,538.1,1.64,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_183,1594423625,standard,12,fixed,5,0,0,2,-5281.9,-1228.0,-4053.9,309.1,230.0,45,99,252,121,0,0,9,5,1,0,0,11,0,0,0,0,0,0,84,849.1,2.59,2,3,1,1,0,0,,3,0,0,0,1,0,0,0.0,0.0
grid_off,grid_off_184,1594433598,standard,12,fixed,5,0,0,2,549.0,1993.9,-1444.9,690.0,118.9,44,125,30,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,84,808.9,2.47,3,2,2,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_185,1594443571,standard,12,fixed,5,0,0,1,2054.1,2020.2,33.9,149.1,115.2,127,127,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84,264.2,0.81,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_186,1594453544,standard,12,fixed,5,0,0,2,1035.1,1950.0,-914.9,619.1,0.0,55,127,16,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,84,769.1,2.35,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_187,1594463517,standard,12,fixed,5,0,0,2,792.5,2038.1,-1245.5,389.5,133.1,61,127,20,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,84,522.6,1.60,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_188,1594473490,standard,12,fixed,5,0,0,2,-804.5,-804.2,-0.2,0.0,0.0,127,127,111,111,0,0,4,4,0,0,3,3,0,0,0,0,1,0,84,298.6,0.91,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_189,1594483463,standard,12,fixed,5,0,0,0,1950.0,1950.0,0.0,0.0,0.0,127,127,0,0,0,0,4,4,0,0,10,10,0,0,0,0,1,0,84,300.0,0.92,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_190,1594493436,standard,12,fixed,5,0,0,2,1065.0,2009.0,-944.0,840.0,134.0,58,125,26,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,84,1044.0,3.19,4,2,2,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_191,1594503409,standard,12,fixed,5,0,0,1,-1308.0,-2403.3,1095.3,840.0,226.7,49,171,114,211,0,0,19,0,0,0,11,0,0,0,0,0,1,0,84,1226.7,3.75,3,3,2,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
grid_off,grid_off_192,1594513382,standard,12,fixed,5,0,0,2,-5030.4,-2100.0,-2930.4,458.6,230.0,47,39,249,120,0,0,9,2,0,0,3,10,0,0,0,0,0,0,84,998.6,3.05,2,3,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
