battery_id,run_id,seed,round,vio1,vio2,d_vio,ice1,ice2,d_ice,d_contested,d_shared,d_stranded,craters_depleted
arrival_d10,arrival_d10_135,1593944921,5,0,0,0,117,146,0,0,0,0,0
arrival_d10,arrival_d10_135,1593944921,6,0,0,0,117,146,0,0,0,0,0
arrival_d10,arrival_d10_135,1593944921,7,0,0,0,117,146,0,0,0,0,0
arrival_d10,arrival_d10_135,1593944921,8,0,0,0,117,146,0,0,0,0,0
arrival_d10,arrival_d10_135,1593944921,9,0,0,0,117,146,0,0,0,0,0
arrival_d10,arrival_d10_135,1593944921,10,0,0,0,117,146,0,0,0,0,0
arrival_d10,arrival_d10_135,1593944921,11,0,0,0,117,146,0,0,0,0,0
arrival_d10,arrival_d10_135,1593944921,12,0,0,0,117,146,0,0,0,0,0
arrival_d10,arrival_d10_135,1593944921,13,0,0,0,117,146,0,0,0,0,0
arrival_d10,arrival_d10_135,1593944921,14,0,0,0,117,146,0,0,0,0,0
arrival_d10,arrival_d10_135,1593944921,15,0,0,0,117,306,160,0,0,0,0
arrival_d10,arrival_d10_135,1593944921,16,0,0,0,117,597,292,0,0,0,0
arrival_d10,arrival_d10_135,1593944921,17,0,0,0,117,597,0,0,4,0,0
arrival_d10,arrival_d10_135,1593944921,18,0,0,0,117,597,0,0,7,0,0
arrival_d10,arrival_d10_135,1593944921,19,0,0,0,117,597,0,0,7,0,0
arrival_d10,arrival_d10_135,1593944921,20,0,0,0,117,597,0,0,7,0,0
arrival_d10,arrival_d10_136,1593954894,1,0,0,0,230,0,230,0,0,0,0
arrival_d10,arrival_d10_136,1593954894,2,4,0,4,230,114,114,0,0,0,0
arrival_d10,arrival_d10_136,1593954894,3,16,0,12,230,114,0,0,1,0,0
arrival_d10,arrival_d10_136,1593954894,4,26,0,10,230,114,0,0,2,0,0
arrival_d10,arrival_d10_136,1593954894,5,34,0,8,230,114,0,0,2,0,0
arrival_d10,arrival_d10_136,1593954894,6,44,0,10,230,114,0,0,3,0,0
arrival_d10,arrival_d10_136,1593954894,7,54,0,10,230,114,0,0,2,0,0
arrival_d10,arrival_d10_136,1593954894,8,61,0,7,230,114,0,0,2,0,0
arrival_d10,arrival_d10_136,1593954894,9,61,0,0,230,114,0,0,5,0,0
arrival_d10,arrival_d10_136,1593954894,10,61,0,0,230,114,0,0,7,0,0
arrival_d10,arrival_d10_136,1593954894,11,61,0,0,230,114,0,0,7,0,0
arrival_d10,arrival_d10_136,1593954894,12,61,0,0,230,114,0,0,7,0,0
arrival_d10,arrival_d10_136,1593954894,13,61,0,0,230,114,0,0,7,0,0
arrival_d10,arrival_d10_136,1593954894,14,61,0,0,230,114,0,0,7,0,0
arrival_d10,arrival_d10_136,1593954894,15,61,0,0,230,114,0,0,7,0,0
arrival_d10,arrival_d10_136,1593954894,16,61,0,0,230,114,0,0,2,0,0
arrival_d10,arrival_d10_136,1593954894,17,61,0,0,230,114,0,0,4,0,0
arrival_d10,arrival_d10_136,1593954894,18,61,0,0,230,114,0,0,7,0,0
arrival_d10,arrival_d10_136,1593954894,19,61,0,0,230,114,0,0,7,0,0
arrival_d10,arrival_d10_136,1593954894,20,61,0,0,230,114,0,0,7,2,0
arrival_d10,arrival_d10_137,1593964867,1,0,0,0,150,0,150,0,0,0,0
arrival_d10,arrival_d10_137,1593964867,2,0,0,0,150,230,230,0,0,0,0
arrival_d10,arrival_d10_137,1593964867,3,0,0,0,150,310,80,0,0,0,0
arrival_d10,arrival_d10_137,1593964867,4,0,0,0,150,310,0,0,0,0,0
arrival_d10,arrival_d10_137,1593964867,5,0,0,0,150,310,0,0,0,0,0
arrival_d10,arrival_d10_137,1593964867,6,0,0,0,150,310,0,0,0,0,0
arrival_d10,arrival_d10_137,1593964867,7,0,0,0,150,310,0,0,0,0,0
arrival_d10,arrival_d10_137,1593964867,8,0,0,0,150,310,0,0,0,0,0
arrival_d10,arrival_d10_137,1593964867,9,0,0,0,150,310,0,0,0,0,0
arrival_d10,arrival_d10_137,1593964867,10,0,0,0,150,310,0,0,0,0,0
arrival_d10,arrival_d10_137,1593964867,11,0,0,0,150,310,0,0,0,0,0
arrival_d10,arrival_d10_137,1593964867,12,0,0,0,150,310,0,0,0,0,0
arrival_d10,arrival_d10_137,1593964867,13,0,0,0,150,310,0,0,0,4,0
arrival_d10,arrival_d10_137,1593964867,14,0,0,0,150,310,0,0,0,0,0
arrival_d10,arrival_d10_137,1593964867,15,0,0,0,150,310,0,0,0,0,0
arrival_d10,arrival_d10_137,1593964867,16,0,0,0,150,310,0,0,0,3,0
arrival_d10,arrival_d10_137,1593964867,17,0,2,2,150,310,0,0,2,0,0
arrival_d10,arrival_d10_137,1593964867,18,0,2,0,150,310,0,0,7,0,0
arrival_d10,arrival_d10_137,1593964867,19,0,2,0,150,310,0,0,7,0,0
arrival_d10,arrival_d10_137,1593964867,20,0,2,0,150,310,0,0,7,0,0
arrival_d10,arrival_d10_138,1593974840,1,0,0,0,0,0,0,0,0,0,0
arrival_d10,arrival_d10_138,1593974840,2,0,0,0,0,160,160,0,0,0,0
arrival_d10,arrival_d10_138,1593974840,3,0,0,0,0,230,70,0,0,0,0
arrival_d10,arrival_d10_138,1593974840,4,0,0,0,0,380,150,0,0,0,0
arrival_d10,arrival_d10_138,1593974840,5,0,0,0,0,460,80,0,0,0,0
arrival_d10,arrival_d10_138,1593974840,6,0,0,0,0,460,0,0,0,0,0
arrival_d10,arrival_d10_138,1593974840,7,0,0,0,0,460,0,0,0,0,0
arrival_d10,arrival_d10_138,1593974840,8,0,0,0,0,460,0,0,0,0,0
arrival_d10,arrival_d10_138,1593974840,9,0,0,0,0,460,0,0,0,0,0
arrival_d10,arrival_d10_138,1593974840,10,0,0,0,0,460,0,0,0,0,0
arrival_d10,arrival_d10_138,1593974840,11,0,0,0,0,460,0,0,0,0,0
arrival_d10,arrival_d10_138,1593974840,12,0,0,0,0,460,0,0,0,0,0
arrival_d10,arrival_d10_138,1593974840,13,0,0,0,0,460,0,0,0,0,0
arrival_d10,arrival_d10_138,1593974840,14,0,0,0,0,460,0,0,0,0,0
arrival_d10,arrival_d10_138,1593974840,15,0,0,0,0,460,0,0,1,0,0
arrival_d10,arrival_d10_138,1593974840,16,0,0,0,0,460,0,0,4,0,0
arrival_d10,arrival_d10_138,1593974840,17,0,0,0,0,460,0,0,7,0,0
arrival_d10,arrival_d10_138,1593974840,18,0,0,0,0,460,0,0,7,0,0
arrival_d10,arrival_d10_138,1593974840,19,0,0,0,0,460,0,0,7,0,0
arrival_d10,arrival_d10_138,1593974840,20,0,0,0,0,460,0,0,7,0,0
arrival_d10,arrival_d10_139,1593984813,1,0,0,0,133,0,133,0,0,0,0
arrival_d10,arrival_d10_139,1593984813,2,0,0,0,133,160,160,0,0,0,0
arrival_d10,arrival_d10_139,1593984813,3,0,0,0,133,230,70,0,0,0,0
arrival_d10,arrival_d10_139,1593984813,4,0,0,0,133,380,150,0,0,0,0
arrival_d10,arrival_d10_139,1593984813,5,0,0,0,133,460,80,0,0,0,0
arrival_d10,arrival_d10_139,1593984813,6,0,0,0,133,460,0,0,0,0,0
arrival_d10,arrival_d10_139,1593984813,7,0,0,0,133,460,0,0,0,0,0
arrival_d10,arrival_d10_139,1593984813,8,0,0,0,133,460,0,0,0,0,0
arrival_d10,arrival_d10_139,1593984813,9,0,0,0,133,460,0,0,0,0,0
arrival_d10,arrival_d10_139,1593984813,10,0,0,0,133,460,0,0,0,0,0
arrival_d10,arrival_d10_139,1593984813,11,0,0,0,133,460,0,0,0,0,0
arrival_d10,arrival_d10_139,1593984813,12,0,0,0,133,460,0,0,0,0,0
arrival_d10,arrival_d10_139,1593984813,13,0,0,0,133,460,0,0,0,0,0
arrival_d10,arrival_d10_139,1593984813,14,0,0,0,133,460,0,0,0,0,0
arrival_d10,arrival_d10_139,1593984813,15,0,0,0,133,460,0,0,0,0,0
arrival_d10,arrival_d10_139,1593984813,16,0,0,0,133,460,0,0,0,0,0
arrival_d10,arrival_d10_139,1593984813,17,0,0,0,133,460,0,0,7,0,0
arrival_d10,arrival_d10_139,1593984813,18,0,0,0,133,460,0,0,7,0,0
arrival_d10,arrival_d10_139,1593984813,19,0,0,0,133,460,0,0,7,0,0
arrival_d10,arrival_d10_139,1593984813,20,0,0,0,133,460,0,0,7,0,0
arrival_d10,arrival_d10_140,1593994786,1,0,0,0,150,0,150,0,0,0,0
arrival_d10,arrival_d10_140,1593994786,2,0,0,0,150,147,147,0,0,0,0
arrival_d10,arrival_d10_140,1593994786,3,0,0,0,150,147,0,0,0,0,0
arrival_d10,arrival_d10_140,1593994786,4,0,0,0,150,147,0,0,0,0,0
arrival_d10,arrival_d10_140,1593994786,5,0,0,0,150,147,0,0,0,0,0
arrival_d10,arrival_d10_140,1593994786,6,0,0,0,150,147,0,0,0,0,0
arrival_d10,arrival_d10_140,1593994786,7,0,0,0,150,147,0,0,0,0,0
arrival_d10,arrival_d10_140,1593994786,8,0,0,0,150,147,0,0,0,0,0
arrival_d10,arrival_d10_140,1593994786,9,0,0,0,150,147,0,0,0,0,0
arrival_d10,arrival_d10_140,1593994786,10,0,0,0,150,147,0,0,0,0,0
arrival_d10,arrival_d10_140,1593994786,11,0,0,0,150,147,0,0,0,0,0
arrival_d10,arrival_d10_140,1593994786,12,0,0,0,150,147,0,0,0,0,0
arrival_d10,arrival_d10_140,1593994786,13,0,0,0,150,147,0,0,0,0,0
arrival_d10,arrival_d10_140,1593994786,14,0,0,0,150,147,0,0,0,0,0
arrival_d10,arrival_d10_140,1593994786,15,0,0,0,150,307,160,0,0,0,0
arrival_d10,arrival_d10_140,1593994786,16,0,0,0,150,457,150,0,0,1,0
arrival_d10,arrival_d10_140,1593994786,17,0,0,0,150,457,0,0,0,0,0
arrival_d10,arrival_d10_140,1593994786,18,0,1,1,150,457,0,0,0,0,0
arrival_d10,arrival_d10_140,1593994786,19,0,1,0,150,457,0,0,7,0,0
arrival_d10,arrival_d10_140,1593994786,20,0,1,0,150,457,0,0,7,0,0
arrival_d10,arrival_d10_141,1594004759,1,0,0,0,300,0,300,0,0,0,0
arrival_d10,arrival_d10_141,1594004759,2,0,0,0,300,147,147,0,0,0,0
arrival_d10,arrival_d10_141,1594004759,3,0,0,0,300,147,0,0,0,0,0
arrival_d10,arrival_d10_141,1594004759,4,0,0,0,300,147,0,0,0,0,0
arrival_d10,arrival_d10_141,1594004759,5,0,0,0,300,147,0,0,0,0,0
arrival_d10,arrival_d10_141,1594004759,6,0,0,0,300,147,0,0,0,0,0
arrival_d10,arrival_d10_141,1594004759,7,0,0,0,300,147,0,0,0,0,0
arrival_d10,arrival_d10_141,1594004759,8,0,0,0,300,147,0,0,0,0,0
arrival_d10,arrival_d10_141,1594004759,9,0,0,0,300,147,0,0,0,0,0
arrival_d10,arrival_d10_141,1594004759,10,0,0,0,300,147,0,0,0,0,0
arrival_d10,arrival_d10_141,1594004759,11,0,0,0,300,147,0,0,0,0,0
arrival_d10,arrival_d10_141,1594004759,12,0,0,0,300,147,0,0,0,0,0
arrival_d10,arrival_d10_141,1594004759,13,0,0,0,300,147,0,0,0,0,0
arrival_d10,arrival_d10_141,1594004759,14,0,0,0,300,147,0,0,0,0,0
arrival_d10,arrival_d10_141,1594004759,15,0,0,0,300,307,160,0,0,2,0
arrival_d10,arrival_d10_141,1594004759,16,0,0,0,300,457,150,0,0,0,0
arrival_d10,arrival_d10_141,1594004759,17,0,0,0,300,457,0,0,0,0,0
arrival_d10,arrival_d10_141,1594004759,18,0,0,0,300,457,0,0,0,0,0
arrival_d10,arrival_d10_141,1594004759,19,0,0,0,300,457,0,0,0,0,0
arrival_d10,arrival_d10_141,1594004759,20,0,0,0,300,457,0,0,0,0,0
arrival_d10,arrival_d10_142,1594014732,1,0,0,0,0,0,0,0,0,0,0
arrival_d10,arrival_d10_142,1594014732,2,0,0,0,0,149,149,0,0,0,0
arrival_d10,arrival_d10_142,1594014732,3,0,0,0,0,149,0,0,0,0,0
arrival_d10,arrival_d10_142,1594014732,4,0,0,0,0,149,0,0,0,0,0
arrival_d10,arrival_d10_142,1594014732,5,0,0,0,0,149,0,0,0,0,0
arrival_d10,arrival_d10_142,1594014732,6,0,0,0,0,149,0,0,0,0,0
arrival_d10,arrival_d10_142,1594014732,7,0,0,0,0,149,0,0,0,0,0
arrival_d10,arrival_d10_142,1594014732,8,0,0,0,0,149,0,0,0,0,0
arrival_d10,arrival_d10_142,1594014732,9,0,0,0,0,149,0,0,0,0,0
arrival_d10,arrival_d10_142,1594014732,10,0,0,0,0,149,0,0,0,0,0
arrival_d10,arrival_d10_142,1594014732,11,0,0,0,0,149,0,0,0,0,0
arrival_d10,arrival_d10_142,1594014732,12,0,0,0,0,149,0,0,0,0,0
arrival_d10,arrival_d10_142,1594014732,13,0,0,0,0,149,0,0,0,0,0
arrival_d10,arrival_d10_142,1594014732,14,0,0,0,0,149,0,0,0,0,0
arrival_d10,arrival_d10_142,1594014732,15,0,0,0,0,149,0,0,0,0,0
arrival_d10,arrival_d10_142,1594014732,16,1,0,1,0,149,0,0,0,3,0
arrival_d10,arrival_d10_142,1594014732,17,8,0,7,0,149,0,0,0,4,0
arrival_d10,arrival_d10_142,1594014732,18,15,0,7,0,149,0,0,0,1,0
arrival_d10,arrival_d10_142,1594014732,19,22,0,7,0,149,0,0,0,0,0
arrival_d10,arrival_d10_142,1594014732,20,29,0,7,0,149,0,0,0,1,0
arrival_d10,arrival_d10_143,1594024705,1,0,0,0,230,0,230,0,0,0,0
arrival_d10,arrival_d10_143,1594024705,2,4,0,4,230,142,142,0,0,0,0
arrival_d10,arrival_d10_143,1594024705,3,16,0,12,230,142,0,0,1,0,0
arrival_d10,arrival_d10_143,1594024705,4,24,0,8,230,142,0,0,2,0,0
arrival_d10,arrival_d10_143,1594024705,5,34,0,10,230,142,0,0,3,0,0
arrival_d10,arrival_d10_143,1594024705,6,44,0,10,230,142,0,0,2,0,0
arrival_d10,arrival_d10_143,1594024705,7,52,0,8,230,142,0,0,2,0,0
arrival_d10,arrival_d10_143,1594024705,8,61,0,9,230,142,0,0,3,0,0
arrival_d10,arrival_d10_143,1594024705,9,61,0,0,540,142,310,0,2,0,0
arrival_d10,arrival_d10_143,1594024705,10,61,0,0,540,142,0,0,2,0,0
arrival_d10,arrival_d10_143,1594024705,11,61,0,0,540,142,0,0,3,0,0
arrival_d10,arrival_d10_143,1594024705,12,61,0,0,540,142,0,0,2,0,0
arrival_d10,arrival_d10_143,1594024705,13,61,0,0,540,142,0,0,1,0,0
arrival_d10,arrival_d10_143,1594024705,14,61,0,0,540,142,0,0,0,0,0
arrival_d10,arrival_d10_143,1594024705,15,61,0,0,620,302,240,0,2,0,0
arrival_d10,arrival_d10_143,1594024705,16,61,0,0,620,452,150,0,2,0,0
arrival_d10,arrival_d10_143,1594024705,17,61,3,3,620,452,0,0,2,0,0
arrival_d10,arrival_d10_143,1594024705,18,61,8,5,620,452,0,0,3,0,0
arrival_d10,arrival_d10_143,1594024705,19,61,13,5,620,452,0,0,2,0,0
arrival_d10,arrival_d10_143,1594024705,20,61,17,4,620,452,0,0,2,0,0
arrival_d10,arrival_d10_144,1594034678,1,0,0,0,0,0,0,0,0,0,0
arrival_d10,arrival_d10_144,1594034678,2,0,0,0,0,0,0,0,0,0,0
arrival_d10,arrival_d10_144,1594034678,3,0,0,0,0,0,0,0,0,0,0
arrival_d10,arrival_d10_144,1594034678,4,0,0,0,0,0,0,0,0,0,0
arrival_d10,arrival_d10_144,1594034678,5,0,0,0,0,0,0,0,0,0,0
arrival_d10,arrival_d10_144,1594034678,6,0,0,0,0,0,0,0,0,0,0
arrival_d10,arrival_d10_144,1594034678,7,0,0,0,0,0,0,0,0,0,0
arrival_d10,arrival_d10_144,1594034678,8,0,0,0,0,0,0,0,0,0,0
arrival_d10,arrival_d10_144,1594034678,9,0,0,0,0,0,0,0,0,0,0
arrival_d10,arrival_d10_144,1594034678,10,0,0,0,0,0,0,0,0,0,0
arrival_d10,arrival_d10_144,1594034678,11,0,0,0,0,0,0,0,0,0,0
arrival_d10,arrival_d10_144,1594034678,12,0,0,0,0,0,0,0,0,0,0
arrival_d10,arrival_d10_144,1594034678,13,0,0,0,0,0,0,0,0,0,0
arrival_d10,arrival_d10_144,1594034678,14,0,0,0,0,0,0,0,0,0,0
arrival_d10,arrival_d10_144,1594034678,15,0,0,0,0,0,0,0,0,0,0
arrival_d10,arrival_d10_144,1594034678,16,0,0,0,0,0,0,0,0,1,0
arrival_d10,arrival_d10_144,1594034678,17,0,0,0,0,0,0,0,0,0,0
arrival_d10,arrival_d10_144,1594034678,18,0,0,0,0,0,0,0,0,0,0
arrival_d10,arrival_d10_144,1594034678,19,0,0,0,0,0,0,0,0,0,0
arrival_d10,arrival_d10_144,1594034678,20,0,0,0,0,0,0,0,0,0,0
arrival_d10,arrival_d10_145,1594044651,1,0,0,0,230,0,230,0,0,0,0
arrival_d10,arrival_d10_145,1594044651,2,4,0,4,230,146,146,0,0,0,0
arrival_d10,arrival_d10_145,1594044651,3,16,0,12,230,146,0,0,1,0,0
arrival_d10,arrival_d10_145,1594044651,4,24,0,8,230,146,0,0,2,0,0
arrival_d10,arrival_d10_145,1594044651,5,34,0,10,230,146,0,0,3,0,0
arrival_d10,arrival_d10_145,1594044651,6,44,0,10,230,146,0,0,2,0,0
arrival_d10,arrival_d10_145,1594044651,7,52,0,8,230,146,0,0,2,0,0
arrival_d10,arrival_d10_145,1594044651,8,61,0,9,230,146,0,0,3,0,0
arrival_d10,arrival_d10_145,1594044651,9,61,0,0,540,146,310,0,2,0,0
arrival_d10,arrival_d10_145,1594044651,10,61,0,0,690,146,150,0,2,0,0
arrival_d10,arrival_d10_145,1594044651,11,61,0,0,770,146,80,0,0,0,0
arrival_d10,arrival_d10_145,1594044651,12,61,0,0,770,146,0,0,0,0,0
arrival_d10,arrival_d10_145,1594044651,13,61,0,0,770,146,0,0,0,0,0
arrival_d10,arrival_d10_145,1594044651,14,65,30,34,770,146,0,0,1,0,0
arrival_d10,arrival_d10_145,1594044651,15,72,48,25,770,306,160,0,2,0,0
arrival_d10,arrival_d10_145,1594044651,16,79,55,14,770,376,70,0,2,0,0
arrival_d10,arrival_d10_145,1594044651,17,86,62,14,770,376,0,0,3,0,0
arrival_d10,arrival_d10_145,1594044651,18,93,69,14,770,376,0,0,2,0,0
arrival_d10,arrival_d10_145,1594044651,19,100,76,14,770,376,0,0,2,0,0
arrival_d10,arrival_d10_145,1594044651,20,107,83,14,770,376,0,0,3,0,0
arrival_d10,arrival_d10_146,1594054624,1,0,0,0,142,0,142,0,0,0,0
arrival_d10,arrival_d10_146,1594054624,2,1,0,1,142,133,133,0,0,0,0
arrival_d10,arrival_d10_146,1594054624,3,7,0,6,142,133,0,0,3,0,0
arrival_d10,arrival_d10_146,1594054624,4,7,0,0,142,133,0,0,7,0,0
arrival_d10,arrival_d10_146,1594054624,5,7,0,0,142,133,0,0,7,0,0
arrival_d10,arrival_d10_146,1594054624,6,17,0,10,142,133,0,0,2,0,0
arrival_d10,arrival_d10_146,1594054624,7,29,0,12,142,133,0,0,2,0,0
arrival_d10,arrival_d10_146,1594054624,8,41,0,12,142,133,0,0,1,0,0
arrival_d10,arrival_d10_146,1594054624,9,50,0,9,142,133,0,0,0,0,0
arrival_d10,arrival_d10_146,1594054624,10,50,0,0,142,133,0,0,0,0,0
arrival_d10,arrival_d10_146,1594054624,11,50,0,0,142,133,0,0,0,0,0
arrival_d10,arrival_d10_146,1594054624,12,50,0,0,142,133,0,0,0,0,0
arrival_d10,arrival_d10_146,1594054624,13,50,0,0,142,133,0,0,0,0,0
arrival_d10,arrival_d10_146,1594054624,14,50,0,0,292,133,150,0,0,0,0
arrival_d10,arrival_d10_146,1594054624,15,50,0,0,292,133,0,0,0,0,0
arrival_d10,arrival_d10_146,1594054624,16,50,0,0,292,133,0,0,0,0,0
arrival_d10,arrival_d10_146,1594054624,17,50,0,0,292,133,0,0,0,0,0
arrival_d10,arrival_d10_146,1594054624,18,50,0,0,292,133,0,0,0,0,0
arrival_d10,arrival_d10_146,1594054624,19,50,0,0,292,133,0,0,0,0,0
arrival_d10,arrival_d10_146,1594054624,20,50,0,0,292,133,0,0,0,0,0
arrival_d10,arrival_d10_147,1594064597,1,0,0,0,138,0,138,0,0,0,0
arrival_d10,arrival_d10_147,1594064597,2,0,0,0,138,150,150,0,0,0,0
arrival_d10,arrival_d10_147,1594064597,3,0,0,0,138,150,0,0,0,0,0
arrival_d10,arrival_d10_147,1594064597,4,0,0,0,138,150,0,0,0,0,0
arrival_d10,arrival_d10_147,1594064597,5,0,0,0,138,150,0,0,0,0,0
arrival_d10,arrival_d10_147,1594064597,6,0,0,0,138,150,0,0,0,0,0
arrival_d10,arrival_d10_147,1594064597,7,0,0,0,138,150,0,0,0,0,0
arrival_d10,arrival_d10_147,1594064597,8,0,0,0,138,150,0,0,0,0,0
arrival_d10,arrival_d10_147,1594064597,9,0,0,0,138,150,0,0,0,0,0
arrival_d10,arrival_d10_147,1594064597,10,0,0,0,138,150,0,0,0,0,0
arrival_d10,arrival_d10_147,1594064597,11,0,0,0,138,150,0,0,0,0,0
arrival_d10,arrival_d10_147,1594064597,12,0,0,0,138,150,0,0,0,0,0
arrival_d10,arrival_d10_147,1594064597,13,0,0,0,138,150,0,0,0,0,0
arrival_d10,arrival_d10_147,1594064597,14,0,0,0,138,150,0,0,0,0,0
arrival_d10,arrival_d10_147,1594064597,15,0,0,0,138,150,0,0,0,0,0
arrival_d10,arrival_d10_147,1594064597,16,0,0,0,138,150,0,0,0,2,0
arrival_d10,arrival_d10_147,1594064597,17,0,0,0,138,150,0,0,0,0,0
arrival_d10,arrival_d10_147,1594064597,18,0,0,0,138,150,0,0,0,0,0
arrival_d10,arrival_d10_147,1594064597,19,0,0,0,138,150,0,0,0,0,0
arrival_d10,arrival_d10_147,1594064597,20,0,0,0,138,150,0,0,0,0,0
arrival_d10,arrival_d10_148,1594074570,1,0,0,0,230,0,230,0,0,0,0
arrival_d10,arrival_d10_148,1594074570,2,4,0,4,230,0,0,0,0,0,0
arrival_d10,arrival_d10_148,1594074570,3,18,0,14,230,0,0,0,0,0,0
arrival_d10,arrival_d10_148,1594074570,4,28,0,10,230,0,0,0,2,0,0
arrival_d10,arrival_d10_148,1594074570,5,36,0,8,230,0,0,0,2,0,0
arrival_d10,arrival_d10_148,1594074570,6,46,0,10,230,0,0,0,3,0,0
arrival_d10,arrival_d10_148,1594074570,7,56,0,10,230,0,0,0,2,0,0
arrival_d10,arrival_d10_148,1594074570,8,62,0,6,230,0,0,0,2,0,0
arrival_d10,arrival_d10_148,1594074570,9,62,0,0,230,0,0,0,5,0,0
arrival_d10,arrival_d10_148,1594074570,10,62,0,0,230,0,0,0,7,0,0
arrival_d10,arrival_d10_148,1594074570,11,62,0,0,230,0,0,0,7,0,0
arrival_d10,arrival_d10_148,1594074570,12,62,0,0,230,0,0,0,7,0,0
arrival_d10,arrival_d10_148,1594074570,13,62,0,0,230,0,0,0,7,0,0
arrival_d10,arrival_d10_148,1594074570,14,62,0,0,230,160,160,0,7,0,0
arrival_d10,arrival_d10_148,1594074570,15,62,0,0,230,160,0,0,6,0,0
arrival_d10,arrival_d10_148,1594074570,16,62,0,0,230,160,0,0,2,0,0
arrival_d10,arrival_d10_148,1594074570,17,62,0,0,230,160,0,0,3,0,0
arrival_d10,arrival_d10_148,1594074570,18,62,0,0,230,160,0,0,7,0,0
arrival_d10,arrival_d10_148,1594074570,19,62,0,0,230,160,0,0,7,0,0
arrival_d10,arrival_d10_148,1594074570,20,62,0,0,230,160,0,0,7,0,0
arrival_d10,arrival_d10_149,1594084543,1,0,0,0,141,0,141,0,0,0,0
arrival_d10,arrival_d10_149,1594084543,2,0,0,0,141,117,117,0,0,0,0
arrival_d10,arrival_d10_149,1594084543,3,10,0,10,141,117,0,0,1,0,0
arrival_d10,arrival_d10_149,1594084543,4,20,0,10,141,117,0,0,3,0,0
arrival_d10,arrival_d10_149,1594084543,5,28,0,8,141,117,0,0,2,0,0
arrival_d10,arrival_d10_149,1594084543,6,40,0,12,141,117,0,0,1,0,0
arrival_d10,arrival_d10_149,1594084543,7,52,0,12,141,117,0,0,1,0,0
arrival_d10,arrival_d10_149,1594084543,8,59,0,7,141,117,0,0,1,0,0
arrival_d10,arrival_d10_149,1594084543,9,59,0,0,141,117,0,0,0,0,0
arrival_d10,arrival_d10_149,1594084543,10,59,0,0,291,117,150,0,0,0,0
arrival_d10,arrival_d10_149,1594084543,11,59,0,0,291,117,0,0,0,0,0
arrival_d10,arrival_d10_149,1594084543,12,59,0,0,291,117,0,0,0,0,0
arrival_d10,arrival_d10_149,1594084543,13,59,0,0,291,117,0,0,0,0,0
arrival_d10,arrival_d10_149,1594084543,14,59,0,0,291,117,0,0,0,0,0
arrival_d10,arrival_d10_149,1594084543,15,59,0,0,291,117,0,0,0,0,0
arrival_d10,arrival_d10_149,1594084543,16,59,0,0,291,117,0,0,0,0,0
arrival_d10,arrival_d10_149,1594084543,17,59,0,0,291,117,0,0,0,0,0
arrival_d10,arrival_d10_149,1594084543,18,59,0,0,291,117,0,0,0,0,0
arrival_d10,arrival_d10_149,1594084543,19,59,0,0,291,117,0,0,0,0,0
arrival_d10,arrival_d10_149,1594084543,20,59,0,0,291,117,0,0,0,0,0
arrival_d20,arrival_d20_0,1592598566,1,0,0,0,309,0,309,0,0,0,0
arrival_d20,arrival_d20_0,1592598566,2,0,0,0,309,0,0,0,0,0,0
arrival_d20,arrival_d20_0,1592598566,3,0,0,0,309,0,0,0,0,0,0
arrival_d20,arrival_d20_0,1592598566,4,2,0,2,309,139,139,0,0,0,0
arrival_d20,arrival_d20_0,1592598566,5,16,0,14,309,139,0,0,0,0,0
arrival_d20,arrival_d20_0,1592598566,6,22,0,6,309,139,0,0,3,0,0
arrival_d20,arrival_d20_0,1592598566,7,22,0,0,309,139,0,0,7,0,0
arrival_d20,arrival_d20_0,1592598566,8,22,0,0,309,139,0,0,7,0,0
arrival_d20,arrival_d20_0,1592598566,9,22,0,0,309,139,0,0,7,0,0
arrival_d20,arrival_d20_0,1592598566,10,22,0,0,309,139,0,0,7,0,0
arrival_d20,arrival_d20_0,1592598566,11,22,0,0,309,139,0,0,7,0,0
arrival_d20,arrival_d20_0,1592598566,12,22,0,0,309,139,0,0,7,0,0
arrival_d20,arrival_d20_0,1592598566,13,22,0,0,309,139,0,0,7,0,0
arrival_d20,arrival_d20_0,1592598566,14,22,0,0,309,139,0,0,7,0,0
arrival_d20,arrival_d20_0,1592598566,15,22,0,0,309,139,0,0,7,0,0
arrival_d20,arrival_d20_0,1592598566,16,22,0,0,309,219,80,0,7,0,0
arrival_d20,arrival_d20_0,1592598566,17,22,0,0,309,510,291,0,5,2,0
arrival_d20,arrival_d20_0,1592598566,18,22,0,0,309,590,80,0,0,1,0
arrival_d20,arrival_d20_0,1592598566,19,22,0,0,309,590,0,0,0,0,0
arrival_d20,arrival_d20_0,1592598566,20,22,0,0,309,590,0,0,0,0,0
arrival_d20,arrival_d20_1,1592608539,1,0,0,0,134,0,134,0,0,0,0
arrival_d20,arrival_d20_1,1592608539,2,0,0,0,134,0,0,0,0,0,0
arrival_d20,arrival_d20_1,1592608539,3,0,0,0,134,0,0,0,0,0,0
arrival_d20,arrival_d20_1,1592608539,4,0,0,0,134,141,141,0,0,0,0
arrival_d20,arrival_d20_1,1592608539,5,0,0,0,134,141,0,0,0,0,0
arrival_d20,arrival_d20_1,1592608539,6,0,0,0,134,141,0,0,0,0,0
arrival_d20,arrival_d20_1,1592608539,7,0,0,0,134,141,0,0,0,0,0
arrival_d20,arrival_d20_1,1592608539,8,0,0,0,134,141,0,0,0,0,0
